path,description
/BO/BO0406/BO0406E/BO0406Tab05,"""Housing, construction and building"", ""Rents for dwellings"", ""Rents 2016 -"", ""Rent in rented dwellings by region, number of rooms and year of construction. Year 2016 - 2023"""
/BO/BO0406/BO0406E/BO0406Tab06,"""Housing, construction and building"", ""Rents for dwellings"", ""Rents 2016 -"", ""Rent in rented dwellings by region, year of construction and ownership. Year 2016 - 2023"""
/BO/BO0406/BO0406E/BO0406Tab07,"""Housing, construction and building"", ""Rents for dwellings"", ""Rents 2016 -"", ""Rent in rented dwellings by region, number of rooms and ownership. Year 2016 - 2023"""
/BO/BO0406/BO0406E/BO0406Tab08,"""Housing, construction and building"", ""Rents for dwellings"", ""Rents 2016 -"", ""Rent in rented dwellings by number of rooms, year of construction and ownership. Year 2016 - 2023"""
/BO/BO0406/BO0406F/BO0406Tab09,"""Housing, construction and building"", ""Rents for dwellings"", ""Changes in rents 2016 – "", ""Rental changes in rented dwellings by region, number of rooms and year of construction. Year 2016 - 2023"""
/BO/BO0406/BO0406F/BO0406Tab10,"""Housing, construction and building"", ""Rents for dwellings"", ""Changes in rents 2016 – "", ""Rental changes in rented dwellings by region, year of construction and ownership. Year 2016 - 2023"""
/BO/BO0406/BO0406F/BO0406Tab11,"""Housing, construction and building"", ""Rents for dwellings"", ""Changes in rents 2016 – "", ""Rental changes in rented dwellings by region, number of rooms and ownership. Year 2016 - 2023"""
/BO/BO0406/BO0406F/BO0406Tab12,"""Housing, construction and building"", ""Rents for dwellings"", ""Changes in rents 2016 – "", ""Rental changes in rented dwellings by number of rooms, year of construction and ownership. Year 2016 - 2023"""
/BO/BO0406/BO0406A/Bhudef1ny,"""Housing, construction and building"", ""Rents for dwellings"", ""Rents for rented dwellings 2003-2015"", ""Number of rented dwellings, annual rent, useful floor space by region, year of construction/valuation, year range and size of dwelling ( Sample survey, see footnotes). Year 2003 - 2014"""
/BO/BO0406/BO0406A/Bhudef2ny,"""Housing, construction and building"", ""Rents for dwellings"", ""Rents for rented dwellings 2003-2015"", ""Number of rented dwellings by type of ownership, year of construction/valuation, year range and annual rent (Sample survey, see footnotes.) Year 2003 - 2010"""
/BO/BO0501/BO0501A/FastpiFritidRegAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Real estate price index"", ""Real estate price index for buildings for seasonal and secondary use (1981=100) by region. Year 1975 - 2023"""
/BO/BO0501/BO0501A/FastpiFritidshusKv,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Real estate price index"", ""Real estate price index for buildings for seasonal and secondary use. Quarter 1986K1 - 2024K1"""
/BO/BO0501/BO0501A/FastpiLantbrukRegAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Real estate price index"", ""Real estate price index for agricultural real estate (1992=100) by region. Year 1988 - 2022"""
/BO/BO0501/BO0501A/FastpiPSRegAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Real estate price index"", ""Real estate price index for one- or two-dwelling buildings for permanent living (1981=100) by region. Year 1975 - 2023"""
/BO/BO0501/BO0501A/FastpiPSLanAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Real estate price index"", ""Real estate price index for one- and two-dwelling buildings (1990=100) by county. Year 1990 - 2023"""
/BO/BO0501/BO0501A/FastpiPSRegKv,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Real estate price index"", ""Real estate price index for one- and two-dwelling buildings for permanent living by region. Quarter 1986K1 - 2024K1"""
/BO/BO0501/BO0501B/FastprisManadAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold real estate by month of acquisition and type of real estate. Year 1992 - 2022"""
/BO/BO0501/BO0501B/FastprisFHRegKv,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold buildings for seasonal and secondary use by region. Quarter 1998K1 - 2024K1"""
/BO/BO0501/BO0501B/FastprisFHRegAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold buildings for seasonal and secondary use by region. Year 2000 - 2023"""
/BO/BO0501/BO0501B/FastprisHHRegionAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold multi-dwelling and commercial buildings by region and type of real estate. Year 1989 - 2022"""
/BO/BO0501/BO0501B/FastprisHHKv,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold multi-dwelling and commercial buildings. Quarter 1994K1 - 2024K1"""
/BO/BO0501/BO0501B/FastprisIFKv,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold manufacturers industries. Quarter 1994K1 - 2024K1"""
/BO/BO0501/BO0501B/FastprisIFRegionAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold industrial real estate by region and type of real estate. Year 1994 - 2022"""
/BO/BO0501/BO0501B/SmahusT1M,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Real estate prices for one- or two-dwelling buildings. Month 1997M01 - 2024M04"""
/BO/BO0501/BO0501B/FastprisLBRegJordAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold agricultural real estate by region and share of value of farms. Year 1999 - 2022"""
/BO/BO0501/BO0501B/SmahusT2M,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Real estate prices for one- or two-dwelling buildings, where month refers to a three-month period, see footnote, by region. Month 1997M04 - 2024M04"""
/BO/BO0501/BO0501B/FastprisLBRegSkogAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold agricultural real estate by region and share of value of standing forest and forest land. Year 1999 - 2022"""
/BO/BO0501/BO0501B/FastprisLBBebyggAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold agricultural real estate by region and buildings condition. Year 1999 - 2022"""
/BO/BO0501/BO0501B/FastprisLBKv,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold agricultural real estate. Quarter 1999K1 - 2024K1"""
/BO/BO0501/BO0501B/FastprisPSRegKv,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold one- and two-dwelling buildings for permanent living by region. Quarter 1998K1 - 2024K1"""
/BO/BO0501/BO0501B/FastprisPSRegAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold one- and two-dwelling buildings for permanent living by region. Year 2000 - 2023"""
/BO/BO0501/BO0501B/FastprisSHRegionAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Prices of real estate"", ""Sold one- and two-dwelling buildings by region and type of real estate. Year 1981 - 2022"""
/BO/BO0501/BO0501C/FastprisBRFRegionAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Tenant-owned flats"", ""Sold tenant-owned flats by region. Year 2000 - 2022"""
/BO/BO0501/BO0501D/LagfartAllaRegionAr,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Registrations of title"", ""Granted registrations of title of real estate by region and type of acquisition. Year 1999 - 2022"""
/BO/BO0501/BO0501E/TaxvForandringHH00,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for multi-dwelling and commercial buildings at the general assessment of real estate in 2000 by region and type of real estate. Year 2000"""
/BO/BO0501/BO0501E/TaxvForandringHH94,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for multi-dwelling and commercial buildings at the general assessment of real estate in 1994 by region and type of real estate. Year 1994"""
/BO/BO0501/BO0501E/TaxvForandringHH07,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for multi-dwelling and commercial buildings at the general assessment of real estate in 2007 by region and type of real estate. Year 2007"""
/BO/BO0501/BO0501E/TaxvForandringHH04,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for multi-dwelling and commercial buildings at the simplified assessment of real estate in 2004 by region and type of real estate. Year 2004"""
/BO/BO0501/BO0501E/TaxvForandringLB05,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for agricultural real estate at the general assessment of real estate in 2005 by region. Year 2005"""
/BO/BO0501/BO0501E/TaxvForandringSH96,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for one- and two-dwelling buildings at the general assessment of real estate in 1996 by region and type of real estate. Year 1996"""
/BO/BO0501/BO0501E/TaxvForandringSH03,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for one- and two-dwelling buildings at the general assessment of real estate in 2003 by region and type of real estate. Year 2003"""
/BO/BO0501/BO0501E/TaxvForandringSH06,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for one- and two-dwelling buildings at the simplified assessment of real estate in 2006 by region and type of real estate. Year

 2006"""
/BO/BO0501/BO0501E/TaxvForandringLB08,"""Housing, construction and building"", ""Real estate prices and registrations of title"", ""Changes of assessed value"", ""Change of assessed value for agricultural real estate at the simplified assessment of real estate in 2008 by region. Year 2008"""
